# DL iota
1.938750443761618385e+02 6.838603542388819179e-01
1.745686192673175299e+02 5.769118402576975946e-01
1.927136925868904598e+02 3.516100030718293801e-01
1.688389464460592819e+02 2.804200348606062931e-01
1.394451126764963931e+02 7.290111289246464787e-01
2.144802890672311833e+02 3.797033644760232640e-01
1.629286507471652783e+02 4.626827906049237882e-01
1.567956745570813837e+02 3.790927246446771370e-01
1.112358230293535399e+02 1.272400313115634507e+00
1.657160591138258496e+02 2.601734617276201256e-01
1.868529202123703783e+02 3.856752297235798155e-01
1.506157302504368829e+02 5.213119828896476404e-01
1.247071152088786903e+02 3.991764578050850387e-01
1.558653071408812991e+02 4.092659256540679968e-01
9.195159062174676023e+01 7.520751784476207291e-01
1.668584911596367988e+02 3.896121694210887831e-01
1.122320526090302337e+02 7.430033442505141750e-01
1.218895651907118491e+02 5.521400299851398907e-01
1.820673002137379228e+02 4.553945346291370377e-01
1.380586758292944296e+02 7.722989471465019351e-01
2.003683906601114870e+02 4.466226728561353276e-01
1.767171693985618788e+02 5.982105139628072221e-01
5.750621622308756287e+01 5.103138842636346650e-01
1.403295608225633657e+02 7.429148504125331343e-01
1.524967872421531183e+02 2.372030005984828993e-01
9.943375125691088101e+01 7.952535238663865913e-01
1.321168057987435134e+02 1.298640631667299095e-01
1.595725811668186225e+02 4.509628921843420457e-01
1.703181047362671166e+02 3.532320460354925196e-01
1.840844979375487753e+02 4.325867791534663276e-01
1.296915068396842514e+02 8.578620351873178507e-01
1.302151053020180882e+02 8.108392499844460088e-01
1.536286229332609707e+02 6.685853019497978167e-01
1.628946453894166382e+02 6.790414268204447712e-01
1.566267234398377752e+02 8.101914024083520793e-01
1.520470161362011652e+02 3.775392310778836191e-01
1.601247545962977767e+02 2.141805189751236904e-01
1.604910486529864784e+02 3.531171906152468232e-01
1.437963091307864829e+02 3.981315646535698582e-01
2.472945110394096844e+02 4.255262312108332168e-02
1.753912878404133551e+02 6.294727573912943797e-01
1.396902455197038648e+02 2.926582186557884491e-01
1.996843315143283064e+02 1.325901191047129946e-01
1.220780166493933763e+02 1.099555655127017140e+00
1.442854746923678135e+02 6.168670400193516645e-01
1.634376602735856068e+02 6.702784148123264174e-01
1.726644628619582704e+02 4.278660294080371407e-01
1.449175428609864298e+02 9.318286722408872791e-01
1.253713043384188239e+02 3.400830548778834839e-01
1.876885588620041005e+02 1.769846586107806097e-01
1.552472873698073670e+02 3.473436567868839475e-01
1.878367894202990556e+02 3.500068133646099255e-01
1.375330693298576534e+02 8.421933272813011406e-01
1.787635906279197116e+02 6.801789886226085047e-01
1.743011680652676318e+02 3.865478281872796185e-01
1.557859768472108613e+02 8.415027996971841118e-01
1.686914679435800792e+02 6.185294642081958782e-01
1.181507410381049681e+02 8.307762543342611661e-01
2.050282144584312789e+02 1.689076674838796421e-01
1.602276905278232277e+02 5.911309217757013679e-01
1.740442911390224765e+02 7.114541196678132451e-01
1.834508275554134116e+02 3.966344382232325216e-01
1.401177721484914116e+02 4.344510831079126945e-01
1.661728215891977243e+02 2.600962712601444515e-01
1.464823240499091810e+02 6.800614200503796170e-01
2.067607847998096702e+02 5.108169648262316231e-01
9.004005155960524576e+01 1.253083497732790486e+00
1.293395945419764530e+02 3.593749957258478567e-01
1.725542331588345064e+02 5.057437711318116813e-01
9.875302195121966520e+01 1.081416128902837448e+00
1.863492973918639848e+02 7.381935949046615209e-01
2.257904602589374576e+02 3.480707916085830078e-01
1.470995475834124022e+02 3.597624340492853179e-01
1.821356088285003807e+02 4.975522589795837725e-01
1.299170713190721074e+02 1.048043223918747380e+00
1.638068885197693874e+02 2.169975129487980159e-01
1.737379635520904912e+02 2.712515990093646856e-01
1.048736325442737893e+02 8.675611449789624174e-01
1.563083506446957642e+02 5.069821019528095718e-01
1.310133324019637087e+02 7.519331903468375877e-01
1.154987122899044465e+02 8.851936001104476759e-01
1.027032817661166035e+02 1.189451726142674470e+00
1.731523876328612630e+02 2.178659633591226163e-01
1.695840296065726420e+02 5.573714748737095270e-01
1.573651831202271012e+02 2.137012676490632757e-01
1.675535827512656226e+02 6.154285398501757598e-01
1.010936393035696170e+02 3.560800067263590329e-01
2.268961671962079834e+02 2.208471819455295193e-01
1.230994163367029159e+02 7.561694586739399204e-01
1.545571348856500720e+02 6.768539839212326381e-01
2.073756203582338458e+02 4.996677928890395914e-02
1.811913732260908887e+02 2.091265849633057172e-01
1.639452209257068773e+02 7.712664527172738982e-01
1.934768920377820223e+02 1.096954796476771743e-01
1.387977352797716151e+02 9.699056102451195649e-01
1.567346116817686834e+02 2.894483113411983055e-01
9.934351933404143153e+01 1.001462912465836741e+00
1.128164101449374641e+02 8.579931975878638539e-01
1.826794043143086412e+02 4.208200595045705761e-01
1.609152814815122667e+02 8.121583092903534862e-01
1.394579760209941526e+02 3.817084297468422704e-01
2.058480518431369433e+02 3.411852058194217996e-01
1.447556791900259725e+02 3.897288286990829853e-01
1.651627170571852616e+02 4.966363647770699608e-01
1.694897155357883491e+02 3.185067885252155229e-01
1.567096974629340593e+02 4.250128093009419850e-01
1.194635204570448224e+02 6.008154335505451193e-01
1.529415489440571037e+02 5.430475273153696492e-01
1.255144466206738088e+02 8.071822197775180285e-02
1.138331108908251394e+02 5.185393381808064417e-01
1.334302131987108737e+02 3.016967655087160471e-02
1.262858375716261605e+02 8.390525696325474847e-01
2.103558274223017577e+02 1.302521138265722023e-01
1.833811833151054884e+02 2.533756596233113223e-01
1.396492129836389893e+02 3.432876749288737983e-01
1.553597892750979099e+02 2.181683525868036710e-01
1.677987737287446919e+02 7.725436698925950418e-01
1.347848242626247384e+02 5.163828878091649699e-01
1.398349818297426737e+02 5.264028848832413843e-01
1.301259510577507115e+02 9.556539092407365654e-01
1.763966725853359208e+02 2.397035256437813344e-01
1.079825200719485849e+02 3.819051126325279100e-01
1.727703171679898730e+02 3.441207236069239173e-01
6.653972397513466319e+01 1.316698214412514556e+00
1.988511232385701248e+02 3.269885303085513506e-01
1.621238225515646434e+02 6.596972891246873916e-01
1.218238929601222083e+02 7.483107453125157349e-01
1.737595158189516553e+02 7.161431365675352545e-01
2.172874675598829697e+02 9.074304655247633633e-02
1.286911118775443015e+02 9.756944312126120122e-01
1.566250180635358618e+02 5.350288053687312084e-01
1.247731583263886392e+02 6.826454661989851402e-01
1.603002564212232528e+02 9.125925629387937610e-01
1.490340599622532238e+02 3.860143611823363408e-01
1.565074262505289653e+02 6.206652082068977450e-01
9.972360927051293800e+01 9.716809323955746258e-01
1.603230161883989808e+02 5.757191813921336276e-01
1.939389557370808177e+02 3.655643370476672760e-01
1.127660290582401785e+02 6.142683192474591714e-01
1.457136908056292839e+02 2.076810487301474772e-01
9.178758483445943739e+01 6.124842036498107101e-01
1.376478479451926660e+02 5.622250804494550724e-01
1.295104622295459649e+02 3.796831050445138578e-01
1.353378388169548714e+02 4.299813047262170812e-02
1.891416545852182765e+02 5.052194564769041385e-01
1.072102088320176279e+02 1.001499950175264608e+00
1.264029611917610936e+02 1.077453092377656851e+00
1.674653606495164411e+02 4.361114641640719825e-01
1.404958606462415389e+02 5.320877951665060612e-01
1.633280872962074568e+02 4.965023422889239257e-01
1.303286304867834815e+02 3.240461210061664210e-01
1.639869840433845241e+02 5.658161627545910122e-01
1.780310175257328069e+02 2.074610678366344829e-01
1.401883018219319865e+02 5.658902378745036543e-01
1.594322148928170009e+02 4.632361329993027188e-01
1.751979178703945479e+02 6.304678002487951183e-01
1.993373210908880822e+02 3.265944037159917990e-01
1.767424324942934390e+02 2.996610439867326559e-01
1.541597797580270139e+02 4.173554366969067786e-01
1.733519326628168642e+02 2.194752827095829417e-01
1.667501241180746092e+02 6.009345615581587197e-01
1.459486063792374466e+02 6.279580224854417470e-01
1.960332601428430621e+02 3.326555531479464811e-01
1.407076710875085155e+02 4.048974579914332850e-01
1.818915477191202399e+02 5.727157333021772878e-01
1.634523844545575173e+02 3.685105385772029507e-01
1.779444834271395735e+02 6.716046361337457693e-01
1.346101179460555102e+02 5.088766139968913249e-01
2.212046094735800921e+02 2.519301583560920044e-01
1.665379587858054435e+02 5.414420844040515046e-01
1.828997777757544725e+02 5.132717881398858317e-01
1.122320526090302337e+02 7.430033442505141750e-01
1.518672134826440185e+02 2.697475625410627464e-01
1.759911680230416096e+02 5.368357522439051177e-01
1.500168429884589045e+02 4.712503936047234276e-01
2.152207286409870051e+02 4.760315331679139117e-01
1.255819558226422714e+02 1.003421908514360972e+00
1.542526649424724496e+02 2.233720598236010879e-01
1.818741585095636424e+02 7.868459790781701102e-01
1.231112340419540345e+02 4.557180039602224397e-01
1.185942791605076962e+02 1.098459050237143186e+00
1.365834234233950326e+02 3.703032813456665906e-01
1.490746494762499879e+02 6.191878365597465184e-01
1.549298745044152952e+02 3.209132219020105481e-01
1.626021639824365934e+02 5.945643941779161779e-01
1.609048362808739228e+02 8.207528683710679784e-01
1.964481700578450614e+02 1.496328417441028236e-01
1.579149098207315660e+02 9.446167888680356839e-04
1.981330673340123667e+02 3.435085511084743359e-01
1.370594789839222187e+02 8.698896895811580876e-01
1.521483446211836394e+02 6.955006045961509287e-02
1.161509777194250148e+02 3.055397047551046685e-01
2.429469455918880101e+02 2.536079095069236899e-01
1.779879647698821543e+02 3.491797610161007093e-01
1.509927202506638082e+02 2.911950925697603942e-01
1.371546234346409960e+02 8.124422791074952244e-01
1.847881547522747212e+02 2.423509527444034362e-01
1.477581231094819145e+02 7.141953339354421004e-01
1.967642145907014708e+02 1.160509689603397565e-01
1.138237613225155656e+02 8.984322898302976590e-01
1.339460599655957935e+02 8.637290158826553821e-01
1.955768921718908757e+02 3.809564624168157443e-01
1.347380593494557672e+02 6.883533009084050747e-01
1.367903995452581114e+02 6.683782771504636067e-01
1.694330440090490981e+02 3.442125618635314410e-01
1.450468026948184104e+02 8.222551719334951770e-01
1.442925074457918697e+02 1.275351562566142682e-01
1.603375399611815055e+02 5.401527456179243680e-01
1.747115621216628654e+02 2.656139066228768719e-01
1.773279135335252477e+02 1.189932168941250090e-01
1.806721583820083481e+02 7.879474653224265435e-01
1.797369569306511039e+02 2.872523316145279004e-01
1.205993739250416183e+02 5.235265243730409246e-01
1.913856349410595215e+02 6.614190128993535644e-01
1.875650482640899952e+02 2.371810590665914542e-01
1.259176307192491038e+02 7.141559702616824268e-01
1.511700576929399631e+02 2.201758008358757068e-01
2.095976763637771114e+02 3.993731180403501391e-01
1.222877243679119488e+02 6.086940712996256053e-01
1.422362898254441745e+02 4.000449244739889276e-01
1.723478556043592107e+02 4.612509071261614579e-01
1.947847754846476391e+02 2.130823592981019310e-01
1.116063540411717412e+02 6.685776700338155187e-01
1.620281471396640995e+02 2.594022880550593269e-01
1.561903216071180225e+02 6.894827264146368151e-01
1.387146410721545351e+02 8.808056837104492054e-01
1.436837391269926059e+02 7.768901045638840763e-01
1.727703171679898730e+02 3.441207236069239173e-01
1.320504076347639852e+02 3.775482135765790837e-01
1.555732370795263080e+02 5.087665860839498677e-01
2.110443528871087437e+02 5.326961459926892184e-01
1.665106033127054559e+02 4.098387952914204213e-01
9.211318850830146232e+01 7.699602063742165825e-01
1.219477038379885698e+02 4.138911533146276689e-01
1.409744685640260116e+02 6.618972603463322280e-01
1.465433722132810601e+02 4.891130210938527956e-01
1.775713465942394009e+02 4.277154921134709298e-01
2.017542126825075002e+02 6.870818988099332003e-01
1.249647111335520719e+02 6.004089070846649889e-01
1.841922614884755944e+02 5.691226157567079724e-01
1.624978677882081115e+02 7.935651549296526275e-01
1.483400219929444290e+02 3.443773377540777503e-01
2.109461065994698288e+02 4.686297086313757632e-01
1.552404488416426318e+02 7.523202023842651132e-01
1.423449104918755950e+02 8.534940578827896474e-01
1.667837066709531086e+02 4.271209650396028401e-01
1.464222742543011861e+02 3.879228853328453575e-01
1.846140679752301139e+02 5.363096297437459636e-01
1.373144833955340118e+02 5.868130290540012339e-01
1.628946453894166382e+02 6.790414268204447712e-01
1.683034689305677603e+02 3.686041745603877429e-01
1.543847667402546620e+02 1.358355319150984231e-01
1.564965755046282254e+02 4.404932742806741963e-01
1.481422922413764240e+02 7.421626349634217190e-01
2.057675545857014754e+02 2.818869139160717352e-01
2.111569481843681046e+02 8.178861058615242985e-02
1.266792364504268704e+02 3.209423295087981964e-01
1.351290885191638154e+02 2.057606495291124382e-01
1.515341480302956825e+02 6.726845859948809014e-01
1.482710351423638144e+02 2.377710701554995865e-01
1.911152629947236505e+02 1.116174854773708258e-01
1.116777995887869253e+02 3.364525018428038972e-01
1.938750443761618385e+02 6.838603542388819179e-01
1.222543466713581353e+02 1.210588733195147482e+00
2.243768394533522326e+02 2.351626946811413710e-01
2.138346397310009195e+02 5.727223857731106316e-01
1.591962647455758031e+02 6.805004641490818296e-01
1.352628238430895919e+02 1.172605749100136124e-01
1.503636285065149139e+02 2.627793636312634185e-01
1.596186267848067359e+02 3.773555211122152642e-01
1.541866724896551091e+02 7.469664877594199837e-01
1.745466834824279090e+02 4.720492460016991743e-01
1.235457407105327690e+02 3.195925063826495216e-01
1.154928423015438739e+02 6.419244236628571798e-01
1.135396453516316058e+02 5.748923410815560686e-01
1.424643975349795255e+02 6.905226760976757028e-01
1.533565135508562776e+02 2.298037786720055486e-01
1.328541671708121896e+02 6.773347650254635255e-01
1.672137171718879927e+02 2.214264054358051070e-01
2.057296768312686197e+02 1.935703565974830342e-01
1.271301810963940255e+02 1.059657696531088877e+00
1.483587134286887306e+02 7.401138877928596926e-01
1.465768297099427855e+02 3.692885097171023645e-01
2.088935643038152818e+02 2.008585068045576350e-01
1.666155413508863603e+02 5.700686427071077755e-01
1.468116661341568943e+02 2.531064692515259118e-01
1.975626843663862076e+02 4.453435346702522835e-01
1.238958370984596655e+02 6.164047002972428135e-01
1.477754802622892782e+02 3.844433212415642731e-01
1.120171047383653473e+02 9.391513644879332379e-01
1.491974419176524407e+02 8.262298546656124953e-01
1.046487945403049622e+02 8.611333619471501777e-01
1.294477809697213218e+02 1.056245482570933092e+00
1.567847266854870156e+02 2.034828914970536751e-01
1.504917511768848897e+02 5.717736823427754800e-01
1.382895383572454762e+02 7.677206892360324275e-01
1.405028875288823258e+02 5.754020055433157754e-01
1.546925670496858345e+02 1.085573731955587484e-01
1.486751254346417568e+02 1.104360221754960847e-01
1.406748191831173358e+02 3.865207382002933123e-01
1.389979435549353468e+02 1.131447007581734221e+00
1.342581008075129887e+02 5.166085941958924455e-01
1.820641804364106235e+02 5.128046315930325783e-01
1.713508124175230307e+02 5.894694955387140833e-01
1.686914679435800792e+02 6.185294642081958782e-01
1.704503883075769863e+02 3.909621204212715417e-01
1.831219510527404850e+02 5.738620151993695240e-01
1.330451704788212339e+02 5.810232902124562449e-01
1.727304202272719635e+02 3.841355474066303621e-01
1.543005053670644884e+02 4.565980819454260597e-01
1.613045314754296271e+02 6.556068263718644040e-01
1.460289618786467827e+02 3.294687558600608579e-01
1.617238127533839815e+02 1.799683658325362534e-01
1.155522182387798011e+02 4.544235016254848381e-01
1.860656132547422601e+02 6.139810297694707764e-01
1.140638464175984268e+02 5.594443094266211558e-01
1.926787199425180290e+02 6.327712337337004778e-01
1.221066816605715815e+02 6.004346329366927471e-01
1.052800369939421330e+02 2.323523457947987425e-01
1.416466660083889053e+02 2.528658375890517895e-01
1.487578641562722623e+02 7.344734916355966092e-01
1.715533230099841262e+02 4.089533021191089635e-01
1.551391534925739109e+02 5.613854184056138452e-01
1.424839885893126450e+02 6.146543454145777519e-01
1.737096414752934663e+02 2.536448941747063701e-01
1.283911352125809060e+02 6.110387380127955126e-01
2.148239993373619825e+02 1.686323811293370944e-01
1.141735952610491580e+02 9.157597002263435648e-01
1.069135490368924764e+02 8.153662948514061037e-01
1.321001203647120406e+02 6.466811837610844105e-01
1.107279909630412789e+02 7.376528709418646024e-01
1.820019005195563579e+02 2.969664793935598013e-01
1.720393349545748265e+02 8.434120695263489509e-01
1.422431601614404428e+02 2.272799321308738019e-01
1.671608493245476836e+02 8.667003532377437480e-02
2.185512882695139183e+02 1.487284102208092651e-01
1.592939970580541456e+02 5.232604935010787273e-02
1.921828979853864894e+02 3.385674485382999532e-01
1.279730125660384346e+02 3.626521246568181756e-01
1.565839223397382227e+02 6.653249833720495943e-01
1.069824929717827189e+02 1.268997806148958185e+00
1.816262179065043370e+02 2.648230866271015782e-01
1.231742903552278108e+02 9.350966092284012099e-01
1.480777556572912772e+02 6.869914657055172791e-01
1.512684494184842094e+02 7.025916430916946398e-01
1.457859714025268829e+02 2.441866528397720337e-01
1.488643177850213419e+02 2.086323879783515134e-01
1.126462690126352442e+02 7.506220314543977645e-01
1.828997777757544725e+02 5.132717881398858317e-01
1.296714266341060409e+02 6.357858020799449505e-01
1.596479721667732008e+02 7.355364724289983336e-01
1.296309435968580033e+02 4.665827603391965450e-01
1.447336977879490689e+02 5.713204573124874841e-01
2.218068811981802924e+02 5.377278590420262461e-01
1.382534262916090313e+02 2.877673852857006720e-01
1.634765006801298455e+02 2.753261559305470452e-01
1.417667773745786235e+02 4.508368416274964319e-01
1.868166920226538252e+02 6.876067190395430684e-01
1.568473548253354579e+02 3.199819384716047210e-01
1.383454412120073584e+02 6.705793181097270406e-01
1.672781242324564346e+02 2.396137860719767254e-01
1.742319438015974526e+02 4.951020473948792855e-01
1.410402669430061451e+02 1.935255204146139885e-01
2.014615419572585608e+02 1.533347399467155370e-01
1.950568103079450282e+02 3.007366550794015048e-01
1.144156378262759688e+02 5.956289213983847475e-01
2.148239993373619825e+02 1.686323811293370944e-01
1.357587249870719006e+02 2.740800572498227616e-01
1.441982071243497785e+02 3.044428322925126218e-01
1.756066697308680205e+02 5.078262232429552742e-02
1.861265523910768422e+02 3.454900471962524255e-01
1.855177695268314153e+02 1.584741027446456008e-01
1.508067702206886338e+02 3.184718599903595404e-01
1.400826811783758785e+02 3.781866526973161058e-01
1.654423900501510332e+02 4.919256418257211272e-01
1.824599132894535956e+02 3.983502308897675093e-01
1.848704751996475295e+02 4.030326475496734950e-01
1.231264683322948770e+02 7.430486552490789265e-01
1.751979178703945479e+02 6.304678002487951183e-01
1.794148763174403882e+02 6.037305711986271639e-01
1.270522347478807177e+02 9.720927362080424849e-01
1.866668094301591907e+02 6.318832396685647446e-01
1.838146092352817789e+02 3.567685397142597026e-01
1.475536496516794784e+02 4.364573220211602766e-01
9.926118926028972567e+01 1.050726523372414789e+00
1.687658896604788481e+02 2.369967060952005156e-01
1.601625463954173654e+02 7.560628347764124513e-01
1.617338146497522189e+02 4.306886660137938527e-01
1.586244646783349026e+02 1.186906253683375212e-01
1.418015519213718392e+02 4.832717839665159332e-01
1.273182637031452344e+02 8.440964931409338234e-01
1.551165587290686290e+02 5.027928490779758341e-01
1.828829073896311854e+02 5.507573300463821653e-01
1.385764948591445886e+02 9.870029132442613706e-01
1.495643251154432392e+02 2.483506038638505498e-01
1.747514474303781924e+02 1.105005613402711973e-01
1.962360859812989986e+02 3.624488299164442817e-01
1.810573345150004627e+02 2.851967563894191038e-01
1.133579639256841887e+02 1.018146311388310465e+00
1.837070328449131296e+02 3.258226386427107713e-01
1.478380616460869135e+02 2.796927346326577579e-01
1.567685589379929922e+02 1.278381302326088154e-01
1.702410634598472541e+02 9.675398374484927011e-01
1.474297368712289540e+02 3.806040863904787130e-01
9.032924728482170451e+01 9.711073988782200628e-01
1.748385099283548243e+02 5.784998353275394578e-01
2.039888845844671721e+02 2.098037534883101241e-01
1.580196153947622690e+02 5.385581723163531676e-01
1.630165491108171238e+02 3.235047333390390634e-01
1.617338146497522189e+02 4.306886660137938527e-01
1.618523544685252773e+02 7.343903809075595923e-01
2.068320853883892028e+02 3.009346043704630436e-01
1.445300719412508386e+02 1.328003217690005289e-01
1.407509418506166980e+02 5.454456376571543696e-01
8.542775141279683737e+01 8.888888057528915310e-01
1.806801623539339232e+02 2.301202151781770455e-01
1.309663246659887648e+02 4.895753827757562959e-01
1.649911603103045366e+02 2.711995061686187647e-01
1.486270755054592030e+02 4.281863204258835598e-01
1.209584348784942165e+02 7.564867037782208037e-01
1.683267822360822663e+02 3.483029605558002895e-01
1.432606849232541606e+02 6.735099255535820229e-01
1.577844172439469901e+02 4.311111830752483165e-01
1.788589846990599028e+02 4.400093132815405816e-01
1.828958123136878271e+02 1.466794572286129750e-01
1.851653418308811467e+02 5.198940402107773417e-01
1.739392175313351743e+02 3.846300863176961293e-01
1.032369565987828111e+02 5.388912435336123963e-01
1.494370431356257711e+02 5.158812360092093208e-01
1.935708330370887893e+02 8.088934539477485863e-01
1.732013133211010825e+02 4.408337721339604665e-01
1.012289077997543245e+02 9.086515278349875935e-01
1.980806155803641673e+02 4.249666339596664955e-01
1.440193443323218219e+02 2.899378696875807293e-01
1.644749443554005950e+02 6.317281091867774645e-01
2.223191093692921925e+02 2.211329091445728423e-01
1.602018386277378852e+02 6.036049451040917946e-01
1.354857524976497984e+02 5.024963742673027589e-01
1.585236446701048294e+02 6.590238127855796435e-01
1.214545674675921703e+02 8.070952654834124829e-01
1.459761399085797962e+02 5.322551722451444034e-01
2.149312124382933860e+02 2.979162934586855882e-01
1.273301899279355496e+02 2.245191275763155636e-01
1.326539729874354805e+02 5.756424457828854813e-01
1.353556011368168015e+02 4.034962994752397392e-01
9.740703125961506714e+01 8.373810775270028595e-01
1.293910122825157885e+02 6.203626497847266608e-01
1.660530070936238758e+02 7.503143897427788644e-01
1.099000715671760560e+02 7.675458386198157346e-01
1.183473585330171289e+02 9.816224698917155322e-01
1.792324151294182286e+02 4.494869628298958641e-01
1.255922430611727236e+02 6.567226207447034447e-01
1.877908752605761151e+02 6.669028039501015970e-01
1.658645247551740738e+02 4.485068923752781878e-01
1.821356088285003807e+02 4.975522589795837725e-01
1.608661933033307605e+02 8.650298428787452920e-01
1.211393317735806647e+02 2.181725233870972225e-01
1.353153101685180673e+02 3.967550531862609198e-01
1.435544391422342585e+02 9.190146555311295984e-01
1.709041977401801375e+02 5.582901321752173907e-01
1.579452982745075929e+02 4.945325868153327420e-01
1.370741101293056374e+02 5.065745521524354089e-01
1.107513398980754573e+02 9.343160577033318148e-01
1.892925937746529144e+02 4.234822431172865498e-01
1.380356034062735660e+02 4.282220421301636826e-01
1.799396210807973375e+02 2.446047744790385003e-01
1.767171693985618788e+02 5.982105139628072221e-01
1.686639761798690245e+02 7.458485354145070190e-01
1.669088364301612160e+02 5.371686205128423097e-01
1.707978367598763612e+02 2.532539273794430779e-01
1.423700091628775510e+02 1.138505064786925036e+00
1.411635559463493053e+02 8.125166825738778797e-01
1.522521894321085654e+02 4.527471508504865016e-01
1.749644058822290447e+02 4.773770388819222887e-01
1.573311892711889470e+02 1.905525492328603576e-01
1.963511282992953113e+02 1.623427629241849246e-01
1.425402633272848050e+02 5.826701664846773987e-01
1.403264307150752757e+02 4.309315054551290380e-01
1.512092816090394649e+02 5.359446475575987412e-01
1.497703323637126687e+02 6.531829738187662215e-01
1.763966725853359208e+02 2.397035256437813344e-01
1.689115402961979555e+02 2.422918096898167006e-01
1.831560624574320570e+02 2.822882971125507678e-01
1.407250348041094981e+02 7.323475205715173075e-01
1.278091301870958745e+02 5.238534681855542274e-01
9.917406487018439520e+01 1.116884201569601665e+00
1.308089212436001390e+02 4.336040460094334748e-01
1.727703171679898730e+02 3.441207236069239173e-01
1.680268357935473205e+02 4.173561689984289225e-01
1.618401358244524602e+02 5.134765032768802140e-01
2.487713839699474079e+02 1.485308222424466251e-01
1.852084967167405409e+02 8.968098660253875920e-02
1.552122834605446542e+02 3.346727219947189802e-01
1.364927801794200946e+02 8.569135543726827953e-01
1.820019005195563579e+02 2.969664793935598013e-01
1.366498992324628148e+02 1.385338313195276783e-01
1.500439505291316209e+02 5.191514429441830281e-01
1.838495366057169917e+02 7.541293205068515526e-01
1.557859768472108613e+02 8.415027996971841118e-01
1.442992607630559689e+02 2.089656961548403136e-01
1.642020965669920827e+02 5.662687892644178156e-01
1.344025943388277824e+02 3.745906150356899111e-01
1.572945020189978607e+02 5.193043734901374719e-01
1.213859773573989713e+02 4.243691285868318452e-01
1.484859840767573473e+02 7.191924891764085448e-01
1.627714266839514892e+02 4.053977579009301890e-01
1.639869840433845241e+02 5.658161627545910122e-01
1.603668295343778709e+02 5.950853963523483614e-01
1.724953414405065644e+02 3.242593329408262615e-01
1.297400751733255220e+02 2.981786087904843008e-01
1.635090220628500788e+02 2.633923650152134033e-01
1.622495911326946327e+02 5.949999367028193653e-01
1.608243402836553173e+02 6.236163193743851085e-01
2.128996205696112440e+02 1.021689820921833913e-01
1.430454790373556193e+02 6.762985300522031951e-01
1.861708211163401359e+02 2.077069132252309380e-01
1.426940557952633810e+02 4.841331952441176867e-01
1.557405350415838541e+02 4.531966730470208815e-01
1.577966517473253703e+02 5.570848673533606021e-01
1.893157190708887470e+02 4.338107357883052573e-01
1.550365200831337233e+02 4.718979585687819167e-01
1.365288933059910619e+02 4.882791144907536740e-01
1.864883246153383141e+02 4.820519820621718132e-01
1.648091379443539211e+02 6.596711499224849895e-01
1.617338146497522189e+02 4.306886660137938527e-01
1.857657751341942287e+02 4.491004024054623400e-02
1.573651831202271012e+02 2.137012676490632757e-01
1.633469589397412562e+02 3.785798511783252662e-01
1.562349841758660887e+02 2.244349112510754252e-01
1.070436778776815885e+02 7.674989912305836270e-01
1.555362503376635459e+02 4.134889578015306100e-01
1.106900306330296928e+02 8.496596540151456489e-01
1.787481524474458752e+02 7.373049904470483362e-01
1.585349937319200535e+02 6.265957445079046728e-01
1.233548572061900330e+02 4.271291704247218712e-01
1.542237342944366389e+02 4.609573766735302613e-01
1.685563547606372765e+02 8.496347960081385153e-02
1.507446403785819200e+02 3.967492685641663686e-01
1.832223226951065556e+02 3.070433134928275409e-01
2.156295100831740115e+02 2.427760735820552185e-01
1.321981028653138424e+02 8.535774512897895683e-01
1.154242032613891524e+02 8.902949256560277469e-01
1.907798987525672203e+02 3.365431284038204462e-01
1.554308431975990743e+02 3.353475807116725882e-01
1.572152733317113302e+02 5.461393412920877433e-01
1.781513292614047828e+02 5.503599422234080052e-01
1.938750443761618385e+02 6.838603542388819179e-01
2.218068811981802924e+02 5.377278590420262461e-01
1.622938385918962183e+02 3.429364871363000389e-01
1.308879957096089584e+02 6.130291494704173116e-01
1.787481524474458752e+02 7.373049904470483362e-01
1.414524088366600267e+02 5.877634231438115808e-01
1.678375863868346016e+02 2.034462451963355012e-01
1.898054219268852876e+02 5.377401646559876180e-01
1.981980059773229641e+02 5.938738810438629612e-01
1.910640178686329023e+02 3.590567434121143542e-01
1.852237124350486397e+02 3.554982365715013692e-01
2.041122524403729983e+02 1.638674518420637494e-01
1.356038672289311648e+02 3.998793981449615398e-01
1.350129096342653838e+02 5.271135570067841947e-01
1.704167565180646591e+02 6.677270016680197928e-01
1.131882564811098746e+02 6.978955418048422565e-01
2.017123029535870842e+02 2.200404076008033449e-01
1.403071762395454130e+02 6.169947217658132699e-01
1.365706350620888827e+02 5.110594939525213709e-01
1.748717872192864604e+02 7.313040664671346391e-01
1.117084056475683411e+02 9.316861309983393014e-01
7.137702368308791279e+01 1.051084097658373739e+00
1.181057300723290524e+02 1.266975216660916503e+00
1.554893386928819723e+02 5.492639191080368466e-01
1.874160227529075371e+02 5.357417978779999146e-02
1.231112340419540345e+02 4.557180039602224397e-01
1.916429325923898830e+02 5.974219138279009966e-01
1.957735717349762012e+02 4.623124805246576763e-01
1.186929847849341968e+02 8.921464402844729857e-01
1.275198998583703940e+02 8.522180468474114257e-01
1.459026232690030440e+02 8.399454684562795981e-01
1.594384493198348878e+02 6.648253896190268186e-01
1.304093356812531113e+02 4.624208812741290586e-01
1.424317495802058318e+02 3.811677259956168240e-01
1.442992607630559689e+02 2.089656961548403136e-01
1.185310407328844775e+02 5.592275609285817239e-01
1.608964106143056654e+02 1.655076513432951479e-01
